Tanggal_Beli,Jam_Beli,Keberangkatan,Jam,Estimasi,kd_tiket,Harga_Tiket,Pembelian,Metode,kode_asal,kode_tujuan,Kode_Trayek,Layanan,Segmentasi,Kantor_Cabang,Tahun,H_plus,lead_time,Asal,Tujuan,Trayek
2022-05-04,14:29:29,2022-05-04,16:30:00,16:30:00,688ede6fc1d46f50ea94,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-02,17:35:45,2022-05-04,19:00:00,17:00:00,9f1518e9bf4bc330e08f,415000,Traveloka,Transfer,TAJR,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,2,Terminal Arjosari/ Pool DAMRI Malang,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-04,12:00:05,2022-05-04,16:30:00,17:00:00,5f6a1d79047e7f7d860c,325000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-04,13:22:51,2022-05-04,19:00:00,19:00:00,6481b26a05b660c7e,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-26,22:25:47,2022-05-04,19:00:00,17:00:00,26d0d74aad137d8fd167,415000,Traveloka,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,8,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-03,14:32:39,2022-05-04,14:00:00,21:00:00,44add3c1e56b454007fb,375000,Traveloka,Transfer,SBY,PGB,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Bungur Asih,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,18:59:09,2022-05-04,19:00:00,19:00:00,8f0960fbc408aea5a,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-30,08:33:35,2022-05-04,12:30:00,12:30:00,28f0310ccc3e3c196,270000,Admin,Tunai,YG,KMO,YG-KMO,EKS,AKAP,Purworejo,2022,2,4,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2022-05-03,12:48:42,2022-05-04,14:00:00,21:00:00,5dd25e4d4e94e480482f,375000,Traveloka,Transfer,SBY,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,10:47:02,2022-05-04,18:30:00,17:00:00,5dcdaea368d1b6a4b,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-29,09:46:23,2022-05-04,12:30:00,12:30:00,83abd8a73aaee71aa4c4,270000,Traveloka,Transfer,YG,KMO,YG-KMO,EKS,AKAP,Purworejo,2022,2,5,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2022-05-03,09:51:51,2022-05-04,17:00:00,17:00:00,66b8d955ff0d65c4ec91,300000,LOKET,Tunai,BJG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-03,15:12:46,2022-05-04,18:30:00,18:30:00,231c49750fa2a4996,210000,Admin,Tunai,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-29,10:41:17,2022-05-04,19:00:00,19:00:00,09c7ff07f2025bb74c61,440000,Old Apps,Gopay,SBY,KMO,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,5,Terminal Bungur Asih,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-03,12:10:26,2022-05-04,17:00:00,18:00:00,62a4e8b7045103bc9bc3,325000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-02,23:44:57,2022-05-04,19:00:00,16:30:00,525e7c159639a88ebca7,485000,Traveloka,Transfer,PDML,PGB,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,2,Pool DAMRI Malang,Terminal Pulogebang,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-04,13:39:29,2022-05-04,18:30:00,18:30:00,32ea59dc915154b26,210000,Agen Pemasaran,Deposit,PWT,KMO,MDJ-KLS,BNS,AKAP,Purwokerto,2022,2,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Kalideres
2022-05-03,19:04:20,2022-05-04,19:00:00,19:00:00,32327699bb0ebd023e5a,375000,Traveloka,Transfer,SBY,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Bungur Asih,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-03,17:13:19,2022-05-04,16:30:00,17:00:00,8711d8eef31c5faf35be,325000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-04-28,08:09:52,2022-05-04,19:00:00,19:00:00,02441d3c9b9337e3b4a6,185000,Traveloka,Transfer,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,6,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,09:29:24,2022-05-04,19:00:00,19:00:00,4e7030bead424c58a,185000,Admin,Tunai,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,11:14:30,2022-05-04,15:00:00,15:00:00,53ca1732da1da6e4f,185000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-03,17:26:07,2022-05-04,17:00:00,17:00:00,208f5340b3521c855b14,325000,LOKET,Tunai,BJG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-04-30,14:33:18,2022-05-04,17:00:00,17:00:00,2cec99d65e65fdbfd1ed,300000,LOKET,Tunai,BJG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,4,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-03,10:06:28,2022-05-04,16:30:00,16:30:00,3eae6cc217b45877067a,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-03,23:08:46,2022-05-04,19:00:00,17:00:00,26fa5004f83b300f9359,415000,Traveloka,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-03,18:28:24,2022-05-04,16:30:00,16:30:00,321fa6555403b4484823,325000,Traveloka,Transfer,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-04,16:35:12,2022-05-04,19:00:00,19:00:00,453965147e2a092b8,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-17,19:50:39,2022-05-04,19:00:00,17:00:00,4b46d21922d672c73eaf,415000,Redbus,Transfer,TAJR,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,17,Terminal Arjosari/ Pool DAMRI Malang,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-04-30,18:30:40,2022-05-04,14:00:00,18:00:00,1df0fc44df2affc14f36,423000,Traveloka,Transfer,TMKL,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,4,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,10:47:02,2022-05-04,18:30:00,17:00:00,38d96545bb1e5fd82,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-29,22:41:33,2022-05-04,12:30:00,12:30:00,7d6eaa81ace6a367f884,270000,Traveloka,Transfer,YG,KMO,YG-KMO,EKS,AKAP,Purworejo,2022,2,5,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2022-04-28,20:10:50,2022-05-04,14:00:00,13:00:00,385485b32f22a948ed2e,490000,Redbus,Transfer,BWI,PGB,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,6,Terminal Brawijaya Banyuwangi,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,12:42:59,2022-05-04,18:30:00,17:00:00,4fb4aec4effada7d3,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-30,08:33:35,2022-05-04,12:30:00,12:30:00,3d4fe850fb3aefa28,270000,Admin,Tunai,YG,KMO,YG-KMO,EKS,AKAP,Purworejo,2022,2,4,Pool DAMRI Yogyakarta,Pool DAMRI Kemayoran,Pool DAMRI Yogyakarta - Pool DAMRI Kemayoran
2022-05-03,11:22:53,2022-05-04,17:00:00,17:30:00,29a3527acdea9ae1cbe2,325000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-04,12:05:36,2022-05-04,18:30:00,17:00:00,3cea67407deef9171,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-30,20:01:36,2022-05-04,19:00:00,17:00:00,1fa6503fbbc7176f6af1,485000,Redbus,Transfer,TAJR,KMO,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,4,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-03,12:44:47,2022-05-04,17:00:00,17:30:00,643223e3de778ad18569,325000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-04-26,20:18:29,2022-05-04,19:00:00,16:30:00,74648ae1cb8621acc868,485000,Traveloka,Transfer,PDML,PGB,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,8,Pool DAMRI Malang,Terminal Pulogebang,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-03,15:12:46,2022-05-04,18:30:00,18:30:00,37551d1c618938d24,210000,Admin,Tunai,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-05-03,10:05:45,2022-05-04,16:30:00,16:30:00,9a99fded075e3eda98c0,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-01,13:12:04,2022-05-04,19:00:00,16:30:00,1abbe91c9be89454f737,415000,Traveloka,Transfer,PDML,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,3,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-02,11:05:16,2022-05-04,19:00:00,19:00:00,07608f1e02b8d61ca57b,185000,Traveloka,Transfer,CLP,KPR,CLP-KMO,EKS,AKAP,Cilacap,2022,2,2,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,11:40:03,2022-05-04,19:00:00,19:00:00,7b81507042791cba0,185000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,16:19:29,2022-05-04,17:00:00,17:30:00,8746c7d66dffcef6af9f,300000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,0,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-04,13:11:41,2022-05-04,16:30:00,18:00:00,695f2001b20bb09b8eda,300000,LOKET,Tunai,BKT,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-03,18:02:24,2022-05-04,19:00:00,16:30:00,09a1d66aec9e9d845bac,415000,Traveloka,Transfer,PDML,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-04,11:50:38,2022-05-04,16:30:00,16:30:00,8ab23fb2575e0e5860c8,325000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-03,14:54:32,2022-05-04,19:00:00,19:00:00,41a414d45d152e047b9d,375000,Traveloka,Transfer,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-04-29,11:05:40,2022-05-04,14:00:00,21:00:00,0896aa97790177d2e60a,375000,Traveloka,Transfer,SBY,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,5,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,17:28:30,2022-05-04,19:00:00,19:00:00,36aae3481456a48bd,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-30,00:24:16,2022-05-04,18:30:00,18:30:00,80b79002e296b647daaa,210000,Traveloka,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2022,2,4,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2022-05-01,18:53:29,2022-05-04,14:00:00,18:00:00,4bd506a9ccb4ee752f8e,423000,Traveloka,Transfer,TMKL,PGB,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,3,Terminal Minak Koncar Lumajang,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,11:46:33,2022-05-04,18:30:00,17:00:00,19d851c41f0e1a6f0,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-23,18:59:13,2022-05-04,18:30:00,18:30:00,281ac308c175b583b7b9,195000,Traveloka,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2022,2,11,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2022-04-30,11:32:28,2022-05-04,17:00:00,18:00:00,3b5f4009aca908b84be6,300000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,4,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-04,13:58:41,2022-05-04,18:30:00,17:00:00,9e853d2f47dce0a4e,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-30,00:24:16,2022-05-04,18:30:00,18:30:00,1c2632e65e0797ad1c92,210000,Traveloka,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2022,2,4,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2022-05-03,14:19:34,2022-05-04,17:00:00,17:30:00,295b17a261a9e788c39d,325000,LOKET,Tunai,PCNG,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Agen Damri Pucang,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-02,23:34:33,2022-05-04,19:00:00,19:00:00,05199bc164a6258837a8,440000,Traveloka,Transfer,SBY,KMO,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,2,Terminal Bungur Asih,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-04,11:43:27,2022-05-04,18:30:00,18:30:00,31a87909313f0a1db,210000,Agen Pemasaran,Deposit,PWT,KMO,MDJ-KLS,BNS,AKAP,Purwokerto,2022,2,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Kalideres
2022-05-03,16:10:50,2022-05-04,18:30:00,18:30:00,962bacb7659befc64,210000,LOKET,Tunai,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-05-03,17:12:42,2022-05-04,16:30:00,17:00:00,2d02a682ccee2b0d4d29,325000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-04,16:03:42,2022-05-04,16:30:00,16:30:00,9703c90377b2a3cbb38a,300000,LOKET,Tunai,WSB,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-03,18:20:55,2022-05-04,19:00:00,19:00:00,5ee4160edb9274dc4,185000,LOKET,Tunai,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-03,21:40:23,2022-05-04,19:00:00,19:00:00,6a6869a5bfc7c547f,185000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-04-30,11:33:41,2022-05-04,17:00:00,18:00:00,7fe0b749e1acdd11654a,300000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,4,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-03,17:13:34,2022-05-04,16:30:00,17:00:00,9777e97c26209b28a33d,325000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-02,12:25:16,2022-05-04,19:00:00,17:00:00,1e8fb0a2e0bce3b579af,415000,Traveloka,Transfer,TAJR,PGB,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,2,Terminal Arjosari/ Pool DAMRI Malang,Terminal Pulogebang,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-04,16:11:08,2022-05-04,16:30:00,17:00:00,7ffd19ea2dd3ffaadbf9,300000,LOKET,Tunai,SWGN,KMO,WSB-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Sawangan,Pool DAMRI Kemayoran,Terminal Wonosobo - Pool DAMRI Kemayoran
2022-05-03,20:15:58,2022-05-04,19:00:00,19:00:00,01dc4ee6937735488,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,1,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-22,20:25:13,2022-05-04,19:00:00,19:00:00,50e07a2da98d25f609be,375000,Old Apps,ShopeePay,SBY,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,12,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-04-24,12:50:44,2022-05-04,14:00:00,23:55:00,99e9481be65dadc72,260000,Admin,Tunai,SL,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,10,SOLO SURAKARTA,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,13:02:33,2022-05-04,19:00:00,19:00:00,5b3df728c665c8cd3,210000,Agen Pemasaran,Deposit,AJB,KMO,AJB-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Ajibarang - Pool DAMRI Kemayoran
2022-04-29,13:18:23,2022-05-04,18:30:00,18:30:00,78d7dbba8788563e5b19,210000,Traveloka,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2022,2,5,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2022-05-03,12:48:42,2022-05-04,14:00:00,21:00:00,2bb15bb949e097f5eda0,375000,Traveloka,Transfer,SBY,KMO,BWI-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2022-05-04,12:06:40,2022-05-04,18:30:00,17:00:00,75dde4dbd87f83204,210000,Agen Pemasaran,Deposit,BBS,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Terminal Bobotsari,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-05-03,18:41:54,2022-05-04,18:30:00,18:30:00,784febfcd724e42fe6ca,210000,Redbus,Transfer,PWT,KMO,PBG-PRS,BNS,AKAP,Purwokerto,2022,2,1,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Purbalingga - Terminal Poris
2022-05-04,07:36:34,2022-05-04,17:00:00,18:00:00,5da4ee9935c3f5a66e73,325000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,0,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-05-04,17:00:18,2022-05-04,18:30:00,18:30:00,8ab5b459e2952c175,210000,Agen Pemasaran,Deposit,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2022,2,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2022-04-30,20:01:36,2022-05-04,19:00:00,17:00:00,62f713ead64117af5d58,485000,Redbus,Transfer,TAJR,KMO,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,4,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-03,12:10:26,2022-05-04,17:00:00,18:00:00,7e0759595199f59cffaf,325000,LOKET,Tunai,BKT,KMO,BJG-KMO,BNS,AKAP,Jakarta,2022,2,1,Terminal Bukateja,Pool DAMRI Kemayoran,Terminal Banjarnegara - Pool DAMRI Kemayoran
2022-04-20,16:49:12,2022-05-04,19:00:00,19:00:00,5af928e7c1173213677a,440000,Traveloka,Transfer,SBY,KMO,PDML-KMO,RYL,AKAP,Bandara Soekarno Hatta,2022,2,14,Terminal Bungur Asih,Pool DAMRI Kemayoran,Pool DAMRI Malang - Pool DAMRI Kemayoran
2022-05-04,16:51:40,2022-05-04,18:30:00,18:30:00,4090244448872f187,210000,Agen Pemasaran,Deposit,PWT,KMO,MDJ-KLS,BNS,AKAP,Purwokerto,2022,2,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Kalideres
2022-04-29,10:34:52,2022-05-04,19:00:00,17:00:00,26f3ec98319307277c74,415000,LOKET,Transfer,TAJR,KMO,SBY-KMO,EKS,AKAP,Bandara Soekarno Hatta,2022,2,5,Terminal Arjosari/ Pool DAMRI Malang,Pool DAMRI Kemayoran,Terminal Bungur Asih - Pool DAMRI Kemayoran
2022-05-04,17:11:53,2022-05-04,19:00:00,19:00:00,280f5d424985e0403,185000,Agen Pemasaran,Deposit,CLP,KPR,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Kampung Rambutan ,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,09:29:24,2022-05-04,19:00:00,19:00:00,05464ae5015f7aa13,185000,Admin,Tunai,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2022-05-04,11:14:30,2022-05-04,15:00:00,15:00:00,9fd530faf8a56ccfa,185000,Agen Pemasaran,Deposit,CLP,KMO,CLP-KMO,EKS,AKAP,Cilacap,2022,2,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
